A,B,C,D,E,F,G,H,J,K,L,M,N,O,P,Q,CLASS
99.87750739,100.272375,8.763640778,4.099451209,44.0567513,44.19136425,0,0,0,0,0,0,1,0,0,0,3
100.0032105,100.1381684,9.189664879,4.028279725,44.10412889,44.20574328,0,0,0,0,0,0,1,0,0,0,3
99.98913458,100.0653328,8.827791189,4.006619563,44.15181815,44.1250768,0,0,0,0,0,0,1,0,0,0,3
100.0834118,100.1687397,8.870210393,4.186494794,44.01341704,43.91820978,0,0,0,0,0,0,1,0,0,0,3
99.69302834,99.78270179,8.804665941,4.166252175,44.03931344,44.223153,0,0,0,0,0,0,1,0,0,0,3
99.96305034,99.97064491,8.898602842,4.257604124,44.01333919,44.15611293,0,0,0,0,0,0,1,0,0,0,3
99.90159418,100.0675617,9.04872896,4.158534374,44.09552695,43.86462894,0,0,0,0,0,0,1,0,0,0,3
100.1211083,100.2514355,8.762978137,3.916940215,44.04527086,44.04189484,0,0,0,0,0,0,1,0,0,0,3
100.1079353,99.96665639,8.819410062,4.093910442,44.01226152,43.98380195,0,0,0,0,0,0,1,0,0,0,3
99.84530004,99.92590137,8.88846299,4.023733294,44.05183993,44.21882892,0,0,0,0,0,0,1,0,0,0,3
99.97288638,100.0448543,8.74987399,4.276532153,44.21115353,43.95981925,0,0,0,0,0,0,1,0,0,0,3
100.0712198,100.1096002,8.767731199,4.175389643,44.23633939,44.15333002,0,0,0,0,0,0,1,0,0,0,3
99.96448562,99.96716592,8.928201936,4.105203264,44.06816133,44.26296799,0,0,0,0,0,0,1,0,0,0,3
100.0708536,100.14633,8.915518375,4.107766333,43.94702948,44.08235858,0,0,0,0,0,0,1,0,0,0,3
100.1511606,100.0434448,8.82769137,4.069620463,44.17879131,44.07932412,0,0,0,0,0,0,1,0,0,0,3
100.0235004,99.93674827,8.797247922,4.049764374,44.12255881,44.19944106,0,0,0,0,0,0,1,0,0,0,3
99.84452472,100.0020143,8.629618743,4.1900514,44.20478961,44.13399242,0,0,0,0,0,0,1,0,0,0,3
99.91623332,99.9510789,8.944861919,4.279396398,44.08375515,43.97470002,0,0,0,0,0,0,1,0,0,0,3
100.0170681,100.1305162,8.919207081,4.20319638,44.055702,44.22276091,0,0,0,0,0,0,1,0,0,0,3
99.81664151,99.98857017,8.801697591,4.135597481,43.9356013,44.03795714,0,0,0,0,0,0,1,0,0,0,3
100.2410797,100.2367586,8.819769137,4.284265331,44.07321368,43.91988001,0,0,0,0,0,0,1,0,0,0,3
100.0985132,100.1330061,8.772560341,4.076020985,43.8966059,44.2581375,0,0,0,0,0,0,1,0,0,0,3
99.97458207,99.96180567,8.947410097,4.027336251,44.00894795,44.10928045,0,0,0,0,0,0,1,0,0,0,3
99.94061918,99.94272192,8.872908485,4.086052583,44.11002131,44.19167166,0,0,0,0,0,0,1,0,0,0,3
99.99182569,100.1670176,8.996452042,3.983600477,44.08489044,44.11238452,0,0,0,0,0,0,1,0,0,0,3
100.2267009,100.2358689,9.015265273,4.146135076,44.20317717,43.99961763,0,0,0,0,0,0,1,0,0,0,3
100.0852248,100.0102997,8.785250601,4.226236755,43.92367556,44.25310359,0,0,0,0,0,0,1,0,0,0,3
100.0811454,100.1685346,9.04647489,4.189178568,44.19649056,44.20531523,0,0,0,0,0,0,1,0,0,0,3
100.0683308,99.91889771,8.902550036,4.146533092,44.12729086,44.09901132,0,0,0,0,0,0,1,0,0,0,3
99.82379829,100.0263682,8.67123812,4.273974373,44.12349793,44.22276015,0,0,0,0,0,0,1,0,0,0,3
99.96465926,100.2102288,8.800454076,4.252715247,44.02253143,44.12652769,0,0,0,0,0,0,1,0,0,0,3
99.91225521,100.2221291,8.767837644,4.159653171,44.05949347,44.02056081,0,0,0,0,0,0,1,0,0,0,3
100.1122208,100.0469619,8.804081723,4.047289847,44.35610472,44.26069221,0,0,0,0,0,0,1,0,0,0,3
99.8860791,100.1015848,8.840203816,4.152896238,44.31777703,44.07141614,0,0,0,0,0,0,1,0,0,0,3
100.021644,100.2492398,8.881214747,4.205586941,44.20616134,44.12458166,0,0,0,0,0,0,1,0,0,0,3
99.90987594,100.0996784,8.854931133,4.117348473,44.12776163,44.10603654,0,0,0,0,0,0,1,0,0,0,3
100.0664773,100.2596885,8.895815539,4.038714425,44.1009259,44.01654354,0,0,0,0,0,0,1,0,0,0,3
99.89184867,99.98604457,8.877181272,4.085102071,44.23925655,44.09803182,0,0,0,0,0,0,1,0,0,0,3
100.0473219,100.2002782,8.925682636,4.021811065,43.99264772,44.1759949,0,0,0,0,0,0,1,0,0,0,3
100.0363458,100.0241899,8.90068747,4.084126566,44.08125155,44.0183156,0,0,0,0,0,0,1,0,0,0,3
100.0110406,100.204255,8.755881916,4.168487849,44.06178791,44.04658158,0,0,0,0,0,0,1,0,0,0,3
99.88657606,100.1961654,8.774948196,4.245327082,44.13592495,44.08624705,0,0,0,0,0,0,1,0,0,0,3
99.95549558,100.1436499,8.824224186,4.11591388,44.16307693,44.06917959,0,0,0,0,0,0,1,0,0,0,3
100.0341533,100.0886808,8.893622321,4.186383754,44.23660639,44.07122247,0,0,0,0,0,0,1,0,0,0,3
99.9443478,100.0796895,9.086408462,4.14612321,43.99756038,44.03040227,0,0,0,0,0,0,1,0,0,0,3
100.0395554,99.9415939,8.841696441,4.198510951,44.03519159,44.05761351,0,0,0,0,0,0,1,0,0,0,3
100.0351981,100.1466958,8.756044661,4.179617463,44.07148866,44.10412119,0,0,0,0,0,0,1,0,0,0,3
99.85283227,99.89011372,8.883859864,4.093416008,43.98318119,44.06983886,0,0,0,0,0,0,1,0,0,0,3
99.83212131,100.1425875,8.772472819,4.117835463,44.12514066,44.05795052,0,0,0,0,0,0,1,0,0,0,3
99.99558699,100.1391551,8.817850629,4.124333811,44.22279389,44.18636265,0,0,0,0,0,0,1,0,0,0,3
99.83204551,99.95749475,8.749081159,4.158972161,44.11028301,44.16815545,0,0,0,0,0,0,1,0,0,0,3
99.9886636,100.0044137,8.883814413,4.253107047,44.18613576,44.10360467,0,0,0,0,0,0,1,0,0,0,3
99.84388409,100.1131462,8.839237603,3.975923238,43.98305952,44.01887967,0,0,0,0,0,0,1,0,0,0,3
99.99416248,99.91346696,8.757888973,4.151817426,44.17592706,44.03708461,0,0,0,0,0,0,1,0,0,0,3
100.0724192,100.1127315,8.808610033,4.210363464,44.09979839,44.07746159,0,0,0,0,0,0,1,0,0,0,3
100.1462739,100.0399364,8.849578587,4.132566704,44.13713449,43.99559686,0,0,0,0,0,0,1,0,0,0,3
99.96534556,100.1050637,8.768309624,4.087880063,44.07467764,44.06708128,0,0,0,0,0,0,1,0,0,0,3
100.0198058,100.0960898,9.033359083,4.103020842,44.20493452,44.26272898,0,0,0,0,0,0,1,0,0,0,3
100.0364549,100.0001108,8.829362805,4.11405356,44.2018861,44.02988805,0,0,0,0,0,0,1,0,0,0,3
100.0903616,100.2141693,8.845090008,4.103960949,44.05717516,43.98699816,0,0,0,0,0,0,1,0,0,0,3
99.96012385,100.1726943,8.96099893,4.290394147,44.04089577,44.12250608,0,0,0,0,0,0,1,0,0,0,3
99.96983793,100.1985655,8.963498644,4.133706845,43.93217426,44.19080099,0,0,0,0,0,0,1,0,0,0,3
99.9688381,100.0584408,8.773917135,4.235006507,44.08636965,44.16880157,0,0,0,0,0,0,1,0,0,0,3
99.93833303,100.0611929,8.916414068,4.22792494,44.07320667,44.18151727,0,0,0,0,0,0,1,0,0,0,3
100.0558289,100.2740708,8.841763729,4.116278284,43.9673993,44.20258481,0,0,0,0,0,0,1,0,0,0,3
99.95816003,100.0455656,8.931712891,4.052483127,44.08009228,44.07893862,0,0,0,0,0,0,1,0,0,0,3
99.97545413,100.1817405,8.842540482,4.104694304,44.25936049,44.13873422,0,0,0,0,0,0,1,0,0,0,3
100.0461112,100.0563262,8.76844893,4.095563292,44.17575383,44.04158395,0,0,0,0,0,0,1,0,0,0,3
100.1580322,99.85254774,8.74072166,4.247454871,44.05774621,44.06892655,0,0,0,0,0,0,1,0,0,0,3
99.86675085,100.1669241,8.880518952,4.271897299,44.1011655,44.09495039,0,0,0,0,0,0,1,0,0,0,3
99.90990573,100.1338689,8.970130197,4.188533412,44.21472737,44.35424017,0,0,0,0,0,0,1,0,0,0,3
100.1154039,99.9645518,9.022247148,4.072147587,44.09025752,44.12037527,0,0,0,0,0,0,1,0,0,0,3
99.8763099,100.2708538,8.983865074,4.068788513,44.17553739,44.08486613,0,0,0,0,0,0,1,0,0,0,3
99.90113906,100.1462728,9.128703805,4.145092337,44.11931813,44.09524002,0,0,0,0,0,0,1,0,0,0,3
99.95459838,100.2410893,8.760284064,4.192850322,44.02335362,44.16460444,0,0,0,0,0,0,1,0,0,0,3
99.83790093,99.92556162,8.849751218,4.188156439,44.11546482,44.35541687,0,0,0,0,0,0,1,0,0,0,3
99.77206861,100.2309954,8.821127688,4.123907698,44.12193621,44.18700741,0,0,0,0,0,0,1,0,0,0,3
100.0886238,100.0465427,8.850568992,4.317419364,44.22348795,44.00079688,0,0,0,0,0,0,1,0,0,0,3
99.86160529,99.87226697,8.848224296,4.038004155,44.09417864,44.13785246,0,0,0,0,0,0,1,0,0,0,3
99.9822147,99.99834152,8.924365032,4.199359908,44.15292146,44.1306464,0,0,0,0,0,0,1,0,0,0,3
99.99400924,100.0094469,8.733144015,4.038303592,44.06733578,44.17494755,0,0,0,0,0,0,1,0,0,0,3
99.80037932,99.92335309,8.813920571,4.19680562,44.12352662,44.16521293,0,0,0,0,0,0,1,0,0,0,3
99.95345524,100.1471986,8.807259081,4.158076941,44.17433321,43.99872666,0,0,0,0,0,0,1,0,0,0,3
100.0295939,100.1968345,8.852670937,4.18269106,43.9883894,44.13112447,0,0,0,0,0,0,1,0,0,0,3
99.92635073,100.0638829,8.667383403,4.049267101,44.20815973,44.15754759,0,0,0,0,0,0,1,0,0,0,3
99.98805437,99.8405386,9.028500468,4.193762095,44.14650196,44.103967,0,0,0,0,0,0,1,0,0,0,3
100.1372472,100.2343491,8.847677619,4.021669441,44.02362254,44.22094454,0,0,0,0,0,0,1,0,0,0,3
99.92820163,99.96967796,8.889055463,4.004349382,44.18122135,44.35907747,0,0,0,0,0,0,1,0,0,0,3
99.98157809,99.99620713,9.039840221,4.246759521,44.13099155,44.25199377,0,0,0,0,0,0,1,0,0,0,3
100.1192546,100.0766578,8.851486537,4.198597272,44.30538055,44.22015823,0,0,0,0,0,0,1,0,0,0,3
100.0812796,100.0535516,8.780351086,4.080856707,44.23732089,44.07791696,0,0,0,0,0,0,1,0,0,0,3
99.91010019,100.1499342,8.746462605,4.07156995,44.12730642,44.05440861,0,0,0,0,0,0,1,0,0,0,3
100.0076885,100.0242866,8.910206533,3.905824679,43.98723989,44.22941629,0,0,0,0,0,0,1,0,0,0,3
99.81930191,100.0561516,8.969374428,4.243533004,44.2055185,44.26638245,0,0,0,0,0,0,1,0,0,0,3
99.92984674,100.127919,8.889756903,4.141823611,43.99915857,44.11681473,0,0,0,0,0,0,1,0,0,0,3
99.84210918,100.2001338,8.821150181,4.169604487,44.10665385,44.22550026,0,0,0,0,0,0,1,0,0,0,3
99.948917,99.89373905,8.831675718,4.096141518,44.2612219,44.08671554,0,0,0,0,0,0,1,0,0,0,3
100.0051621,100.1886175,8.862028071,4.174705459,44.2445077,44.11732804,0,0,0,0,0,0,1,0,0,0,3
100.0475376,100.0813717,8.82532328,4.119496645,44.11451922,44.15376059,0,0,0,0,0,0,1,0,0,0,3
100.0050068,100.0689952,8.894787636,4.22622732,44.26142766,43.92208509,0,0,0,0,0,0,1,0,0,0,3
99.98379855,100.0542237,8.60126488,4.188477398,44.33806854,44.14281757,0,0,0,0,0,0,1,0,0,0,3
99.8388782,100.1685866,8.845477197,4.111067606,44.17662611,44.23850898,0,0,0,0,0,0,1,0,0,0,3
99.90000095,100.0066026,8.849176532,4.147704955,43.98491202,44.26906978,0,0,0,0,0,0,1,0,0,0,3
100.0632869,100.0246712,9.004985935,4.270258657,44.19897192,44.07827041,0,0,0,0,0,0,1,0,0,0,3
100.1822118,100.2598969,8.915619825,4.102892546,44.02335314,44.07195274,0,0,0,0,0,0,1,0,0,0,3
99.98033778,100.2233505,8.802977662,4.123963868,44.17196813,44.16735027,0,0,0,0,0,0,1,0,0,0,3
99.94502882,100.0826168,8.952195383,4.353020093,44.02518979,43.99129159,0,0,0,0,0,0,1,0,0,0,3
100.0641472,99.99671405,9.006430838,4.150125631,44.153732,44.18157771,0,0,0,0,0,0,1,0,0,0,3
100.071258,100.1154938,8.839967305,4.283260562,44.04511681,44.12198566,0,0,0,0,0,0,1,0,0,0,3
99.99586899,100.2626732,8.949952353,4.136528441,44.23743555,43.88058015,0,0,0,0,0,0,1,0,0,0,3
100.0288079,100.1673441,8.878415546,4.11409917,44.12508905,44.20984608,0,0,0,0,0,0,1,0,0,0,3
100.0893853,100.2312361,8.778152143,4.116881942,44.09553318,44.13712978,0,0,0,0,0,0,1,0,0,0,3
99.92749929,99.97858612,8.890011399,4.295665309,44.0466526,44.31526094,0,0,0,0,0,0,1,0,0,0,3
100.0384419,100.099438,8.827421536,4.041354549,44.03620622,44.1972601,0,0,0,0,0,0,1,0,0,0,3
100.0574923,100.168495,8.750825308,4.054859764,44.01254354,43.98916499,0,0,0,0,0,0,1,0,0,0,3
100.030235,100.0186494,8.937222911,4.11894385,44.26337993,44.06640837,0,0,0,0,0,0,1,0,0,0,3
99.95320248,100.1297082,9.061805555,4.132801534,44.09200964,43.92758885,0,0,0,0,0,0,1,0,0,0,3
99.89251508,99.9447174,8.986593017,4.087690183,44.18211767,44.35271353,0,0,0,0,0,0,1,0,0,0,3
99.94940804,99.95251518,8.688015852,4.017072061,44.1288999,44.12053196,0,0,0,0,0,0,1,0,0,0,3
99.94317226,99.82766801,9.011087676,4.176567592,44.10330342,44.14043338,0,0,0,0,0,0,1,0,0,0,3
100.019384,100.0157736,8.906969395,4.145204158,43.94641159,44.22416586,0,0,0,0,0,0,1,0,0,0,3
99.98686495,100.0393224,8.88933009,4.022547063,44.19384328,44.2910059,0,0,0,0,0,0,1,0,0,0,3
100.0420769,100.1740667,8.87367033,4.138987947,44.08507039,43.87187291,0,0,0,0,0,0,1,0,0,0,3
100.0683443,100.1169247,8.971796192,4.241610242,44.05282721,44.21982275,0,0,0,0,0,0,1,0,0,0,3
100.0186677,99.92738578,8.755921551,4.188236352,44.02536153,44.21974157,0,0,0,0,0,0,1,0,0,0,3
100.1296868,100.0622086,8.818682876,4.183802066,44.10638418,44.20432834,0,0,0,0,0,0,1,0,0,0,3
99.99929963,100.1583846,8.771855236,4.14131134,44.26687507,43.95045469,0,0,0,0,0,0,1,0,0,0,3
99.96781198,100.2087294,8.757824223,4.22401541,44.035201,44.28948566,0,0,0,0,0,0,1,0,0,0,3
100.0941152,100.074034,8.896631991,4.200846814,44.16487217,44.03593922,0,0,0,0,0,0,1,0,0,0,3
99.80610569,100.0177731,8.897348064,4.353651948,44.02049639,44.18190295,0,0,0,0,0,0,1,0,0,0,3
99.87965581,100.0134711,8.597669536,4.25688459,44.10935703,44.19000634,0,0,0,0,0,0,1,0,0,0,3
99.83355635,100.1271649,8.932093911,4.147199323,44.26095686,44.17666503,0,0,0,0,0,0,1,0,0,0,3
100.1661334,100.0553376,8.976583021,4.132274234,44.22554989,44.04889234,0,0,0,0,0,0,1,0,0,0,3
100.0290911,100.0391575,8.899431745,4.017984887,44.16771904,44.17545332,0,0,0,0,0,0,1,0,0,0,3
99.9904855,100.06234,8.830341353,4.12939793,44.17534291,43.79889903,0,0,0,0,0,0,1,0,0,0,3
99.98909682,100.1926422,8.848708534,4.058317412,44.00191525,44.23753853,0,0,0,0,0,0,1,0,0,0,3
99.85153905,100.1239647,8.86694851,4.053630481,44.24429797,44.09062856,0,0,0,0,0,0,1,0,0,0,3
99.84373266,100.1614508,8.767065309,4.263580003,44.13246485,44.2843404,0,0,0,0,0,0,1,0,0,0,3
100.0937178,99.90951078,8.764961256,4.084260281,44.16216565,44.08784184,0,0,0,0,0,0,1,0,0,0,3
99.94713538,100.0101735,8.79404941,4.217877492,44.17845647,44.13044858,0,0,0,0,0,0,1,0,0,0,3
99.74445981,100.1269178,8.698925841,4.053080354,44.0693361,43.82195228,0,0,0,0,0,0,1,0,0,0,3
99.8809174,100.2927816,8.891222577,4.109564715,43.9134615,44.12000409,0,0,0,0,0,0,1,0,0,0,3
100.0187175,99.92082585,8.919322652,4.266878684,44.19991786,44.11912852,0,0,0,0,0,0,1,0,0,0,3
99.89535205,100.0720274,8.88209403,4.142305687,43.88899465,44.14802882,0,0,0,0,0,0,1,0,0,0,3
100.0619191,100.1402372,8.96037903,4.379597167,44.07882277,44.14676135,0,0,0,0,0,0,1,0,0,0,3
99.88158001,100.1742939,8.800182993,4.163922391,44.04277531,44.11116549,0,0,0,0,0,0,1,0,0,0,3
100.0240967,100.0644652,8.926901012,4.076161931,44.16857689,43.96910953,0,0,0,0,0,0,1,0,0,0,3
100.030503,100.0231286,8.876523503,4.23220208,44.0759971,44.05212552,0,0,0,0,0,0,1,0,0,0,3
100.0936561,100.0867982,9.070386865,4.054866914,43.9484467,44.15367477,0,0,0,0,0,0,1,0,0,0,3
99.92081276,100.1231013,8.898508281,4.453806288,44.13503504,44.12063186,0,0,0,0,0,0,1,0,0,0,3
100.0057282,99.99809469,8.787997418,4.217424919,44.20439297,44.11197133,0,0,0,0,0,0,1,0,0,0,3
100.0589994,100.1334121,8.819665087,4.13260881,44.16780994,44.07698289,0,0,0,0,0,0,1,0,0,0,3
100.0445379,100.0427483,8.906686141,4.002366151,44.45072725,44.01303331,0,0,0,0,0,0,1,0,0,0,3
99.97542638,100.154096,8.896113893,4.263720645,44.21992784,44.18818944,0,0,0,0,0,0,1,0,0,0,3
99.96585525,99.90850518,8.809803525,4.018886769,44.02746732,44.14506168,0,0,0,0,0,0,1,0,0,0,3
99.9652575,100.2427275,8.730689849,3.959607524,44.13087248,44.21803384,0,0,0,0,0,0,1,0,0,0,3
99.99448743,100.0948973,8.982008426,4.057031735,44.23115284,44.22617943,0,0,0,0,0,0,1,0,0,0,3
99.87990535,100.0485098,8.872935471,4.174523765,44.31803286,44.14227822,0,0,0,0,0,0,1,0,0,0,3
100.0655468,100.0438349,8.889390241,4.258928675,44.15699624,44.07753821,0,0,0,0,0,0,1,0,0,0,3
100.0121874,99.93201143,9.005459184,4.344507889,44.13862381,43.99365149,0,0,0,0,0,0,1,0,0,0,3
99.91974958,99.95276322,8.719868273,4.034842626,44.23624995,44.1408077,0,0,0,0,0,0,1,0,0,0,3
100.0611409,99.91098383,8.992234878,4.031922031,44.21725735,44.15634041,0,0,0,0,0,0,1,0,0,0,3
99.92415119,100.1238735,9.115924429,4.153912642,44.25799303,44.11856667,0,0,0,0,0,0,1,0,0,0,3
99.99771132,100.0429677,8.989188598,4.272549425,44.15895183,44.27368686,0,0,0,0,0,0,1,0,0,0,3
100.0056824,100.1791993,8.852075396,3.86773799,44.19293166,44.21169093,0,0,0,0,0,0,1,0,0,0,3
99.85260057,100.0206086,8.86581866,4.176551099,44.10315059,44.1514593,0,0,0,0,0,0,1,0,0,0,3
100.0706536,100.2045159,8.737752837,3.979858714,44.00256882,44.25117984,0,0,0,0,0,0,1,0,0,0,3
100.0875655,100.13799,8.875714459,4.096310575,44.01314087,44.08816121,0,0,0,0,0,0,1,0,0,0,3
100.1297423,100.0540505,8.912143597,4.166026618,44.19070028,43.9307201,0,0,0,0,0,0,1,0,0,0,3
99.75836368,100.0207156,8.85578645,4.094015066,44.03307465,44.07792315,0,0,0,0,0,0,1,0,0,0,3
99.9238745,100.1307415,8.911647545,3.968129528,44.08046944,44.11068881,0,0,0,0,0,0,1,0,0,0,3
100.0215665,99.99327351,8.877758754,4.064689592,44.27401099,44.05632516,0,0,0,0,0,0,1,0,0,0,3
100.1713733,100.0918678,8.987220741,4.085229626,44.10994365,44.02656735,0,0,0,0,0,0,1,0,0,0,3
100.0450211,100.0222836,9.039572954,4.31529411,44.20661332,44.07635392,0,0,0,0,0,0,1,0,0,0,3
99.83487888,99.99641278,8.995650866,4.072377465,44.05000959,43.95276128,0,0,0,0,0,0,1,0,0,0,3
99.9917916,100.0603813,8.821959026,4.027044566,43.99764405,44.02082671,0,0,0,0,0,0,1,0,0,0,3
99.91218928,100.1539558,8.887370556,3.995180894,44.17800381,44.14119799,0,0,0,0,0,0,1,0,0,0,3
100.1559824,100.0434787,8.940925505,4.323274969,44.06362389,43.98558808,0,0,0,0,0,0,1,0,0,0,3
100.0544718,99.93884514,9.017175422,4.14048595,44.11510603,44.22170026,0,0,0,0,0,0,1,0,0,0,3
99.85560852,100.012087,8.991629497,4.153517591,44.15316876,44.05236887,0,0,0,0,0,0,1,0,0,0,3
99.83385592,100.0889998,8.96476993,4.278848853,44.17083976,44.03632218,0,0,0,0,0,0,1,0,0,0,3
100.112288,99.8724795,8.773097881,4.158893751,44.21207116,44.11008322,0,0,0,0,0,0,1,0,0,0,3
100.0304074,100.1504069,8.909901451,3.979925935,44.18291754,44.12416456,0,0,0,0,0,0,1,0,0,0,3
100.0817544,100.1063813,8.85069811,4.13522235,44.1987126,44.29973548,0,0,0,0,0,0,1,0,0,0,3
99.80209454,100.1666034,9.12137691,3.965704633,44.00169015,44.31126213,0,0,0,0,0,0,1,0,0,0,3
99.98696398,100.1429729,8.8213976,4.216067819,44.03821474,44.01067821,0,0,0,0,0,0,1,0,0,0,3
100.0726078,99.90912345,9.107633784,4.166586003,44.0042228,44.19678419,0,0,0,0,0,0,1,0,0,0,3
100.0314939,99.98815485,8.493135874,4.059739665,44.1002679,44.16841331,0,0,0,0,0,0,1,0,0,0,3
100.029661,100.0621393,8.891571991,4.124097079,44.3178883,44.28371123,0,0,0,0,0,0,1,0,0,0,3
99.93872359,100.035714,8.730815272,4.326714443,44.22311305,43.95401498,0,0,0,0,0,0,1,0,0,0,3
100.0452115,99.85955388,8.776326187,4.322157409,44.14394994,44.12498245,0,0,0,0,0,0,1,0,0,0,3
99.96296439,99.96841195,8.655819589,4.362931863,44.28888079,44.204049,0,0,0,0,0,0,1,0,0,0,3
100.1575055,100.0458434,8.979111074,4.145845802,43.98449791,43.99140311,0,0,0,0,0,0,1,0,0,0,3
100.0716757,99.9534368,8.609752636,4.148989007,44.18272762,44.2284152,0,0,0,0,0,0,1,0,0,0,3
99.98716605,100.0439364,8.900936968,4.093485687,44.13656484,44.19007417,0,0,0,0,0,0,1,0,0,0,3
100.0960831,100.1476322,8.755970543,4.20526887,44.01963497,44.11246028,0,0,0,0,0,0,1,0,0,0,3
100.0496546,100.0659747,8.947190317,4.202944294,44.20084263,44.06011975,0,0,0,0,0,0,1,0,0,0,3
99.92101775,99.96375661,8.895784022,4.059021046,44.31467782,44.03762727,0,0,0,0,0,0,1,0,0,0,3
99.82834395,100.0715444,8.878806272,4.139577486,44.06675111,43.99435247,0,0,0,0,0,0,1,0,0,0,3
100.0410373,99.97976976,8.836058469,4.212521152,43.99235261,44.23627042,0,0,0,0,0,0,1,0,0,0,3
100.1680084,100.2598678,8.936420615,4.135720324,44.20510146,43.97506769,0,0,0,0,0,0,1,0,0,0,3
99.93858908,99.9337949,8.968713531,4.242217517,44.02548774,44.03992288,0,0,0,0,0,0,1,0,0,0,3
99.87542721,99.93771246,8.779072488,4.130734402,44.01096694,44.20877512,0,0,0,0,0,0,1,0,0,0,3
100.2035594,99.88520261,8.911423398,4.134539568,44.03777971,44.03455532,0,0,0,0,0,0,1,0,0,0,3
100.0256191,99.99366324,8.761616567,4.063198975,44.08298828,43.99696159,0,0,0,0,0,0,1,0,0,0,3
99.57404118,100.1828702,8.975239318,4.084477608,44.15686219,44.20857526,0,0,0,0,0,0,1,0,0,0,3
100.0363568,100.2454164,8.66603161,4.214371746,44.13656306,44.11119634,0,0,0,0,0,0,1,0,0,0,3
99.93097818,100.0581011,8.963993664,4.148503238,43.95875729,44.20893444,0,0,0,0,0,0,1,0,0,0,3
99.94711453,100.1202029,8.93679559,4.169352609,44.18909651,44.05664465,0,0,0,0,0,0,1,0,0,0,3
100.0259283,99.99870475,8.997130849,4.211413392,44.06275954,43.93273189,0,0,0,0,0,0,1,0,0,0,3
100.0918807,100.2182513,8.993268634,4.24559004,44.11186801,44.02727572,0,0,0,0,0,0,1,0,0,0,3
99.87280043,100.1510164,8.722831767,4.169781499,44.0950171,44.33691053,0,0,0,0,0,0,1,0,0,0,3
99.93495656,100.0384258,8.771796092,3.921228352,44.07611728,44.12415598,0,0,0,0,0,0,1,0,0,0,3
100.1860251,99.87715197,8.853620696,4.032724216,44.23660727,44.17724755,0,0,0,0,0,0,1,0,0,0,3
100.0522099,100.0190334,8.928575994,4.250080511,44.09287051,44.10525088,0,0,0,0,0,0,1,0,0,0,3
99.76823896,100.0142064,8.800837268,4.171429822,44.17971428,44.09943875,0,0,0,0,0,0,1,0,0,0,3
100.0962857,100.0587154,8.975486331,4.257811366,44.21681211,44.01195141,0,0,0,0,0,0,1,0,0,0,3
99.97859932,100.1785164,8.80149279,4.261776549,44.13333475,44.15777883,0,0,0,0,0,0,1,0,0,0,3
100.1186796,100.0119336,8.869503604,4.257189398,44.23844147,44.26205297,0,0,0,0,0,0,1,0,0,0,3
99.89868096,100.2313675,8.893077736,4.053523001,44.16755079,44.10542153,0,0,0,0,0,0,1,0,0,0,3
99.95400633,100.1049182,8.674600182,4.055008477,44.12783523,44.1202983,0,0,0,0,0,0,1,0,0,0,3
100.0470193,100.0919626,8.858385583,4.250126728,44.22796691,44.031268,0,0,0,0,0,0,1,0,0,0,3
100.08086,100.1513263,8.888863742,4.22926165,43.87894703,44.10934299,0,0,0,0,0,0,1,0,0,0,3
100.0773747,100.0660337,8.88658843,4.143803266,44.0374496,44.02931758,0,0,0,0,0,0,1,0,0,0,3
100.0454513,100.1943019,8.820816952,4.304024537,44.13724602,43.99810393,0,0,0,0,0,0,1,0,0,0,3
100.1650204,100.0870381,8.816710152,4.088334652,44.0891062,44.15893224,0,0,0,0,0,0,1,0,0,0,3
100.0876404,100.1791723,8.988290767,4.134834275,44.07733164,44.09842614,0,0,0,0,0,0,1,0,0,0,3
99.83032332,100.1889098,8.93698103,4.25093998,44.14916081,44.03520688,0,0,0,0,0,0,1,0,0,0,3
100.0563409,99.88939989,8.671908088,4.186826603,44.11987725,44.17383029,0,0,0,0,0,0,1,0,0,0,3
99.97752367,100.1567555,8.970381058,4.197046146,44.20130158,44.12411566,0,0,0,0,0,0,1,0,0,0,3
99.8677618,100.0618002,8.833676291,4.039330507,43.98797762,44.12297452,0,0,0,0,0,0,1,0,0,0,3
99.97756357,100.1428139,8.607613741,4.128983647,44.132673,44.09780004,0,0,0,0,0,0,1,0,0,0,3
99.95297483,99.98004955,8.691853506,3.913381128,44.23891203,44.2708777,0,0,0,0,0,0,1,0,0,0,3
100.0714872,100.1950589,8.875487446,4.236743582,44.25321374,44.28934954,0,0,0,0,0,0,1,0,0,0,3
99.97478844,100.1946058,8.796071453,4.301685811,44.19737152,44.02080344,0,0,0,0,0,0,1,0,0,0,3
100.1263787,100.0296349,8.766031414,4.193755753,44.20179296,43.93718774,0,0,0,0,0,0,1,0,0,0,3
99.93126626,99.97401299,9.018102896,4.091448354,44.17471801,44.06384355,0,0,0,0,0,0,1,0,0,0,3
99.95189533,99.94103629,9.000357581,4.152712067,44.35958926,44.13135752,0,0,0,0,0,0,1,0,0,0,3
99.85601495,100.0325979,8.730915396,4.067781418,43.9573034,44.07664719,0,0,0,0,0,0,1,0,0,0,3
99.84299172,100.121397,8.811111707,4.153093559,44.18697535,44.09405474,0,0,0,0,0,0,1,0,0,0,3
99.99956369,100.1072475,8.780047207,4.22030177,44.08689536,44.09700172,0,0,0,0,0,0,1,0,0,0,3
